162	4.47759e+03	9.70444e-01	1.21630e-02	2.66037e-03	-4.24425e+01	1.32590e-02
163	4.50535e+03	9.61940e-01	1.23127e-02	2.71698e-03	-4.21914e+01	1.34615e-02
164	4.53283e+03	9.53175e-01	1.24634e-02	2.77445e-03	-4.19152e+01	1.36605e-02
165	4.56001e+03	9.44171e-01	1.26150e-02	2.83277e-03	-4.16136e+01	1.38561e-02
166	4.58688e+03	9.34947e-01	1.27675e-02	2.89196e-03	-4.12864e+01	1.40480e-02
167	4.61343e+03	9.25526e-01	1.29209e-02	2.95201e-03	-4.09337e+01	1.42362e-02
168	4.63967e+03	9.15927e-01	1.30752e-02	3.01292e-03	-4.05554e+01	1.44204e-02
169	4.66557e+03	9.06171e-01	1.32305e-02	3.07471e-03	-4.01514e+01	1.46006e-02
170	4.69114e+03	8.96272e-01	1.33867e-02	3.13738e-03	-3.97217e+01	1.47766e-02
171	4.71636e+03	8.86259e-01	1.35438e-02	3.20091e-03	-3.92663e+01	1.49483e-02
172	4.74123e+03	8.76151e-01	1.37018e-02	3.26533e-03	-3.87851e+01	1.51155e-02
173	4.76575e+03	8.65970e-01	1.38607e-02	3.33062e-03	-3.82781e+01	1.52781e-02
174	4.78989e+03	8.55737e-01	1.40204e-02	3.39680e-03	-3.77453e+01	1.54359e-02
175	4.81366e+03	8.45486e-01	1.41811e-02	3.46385e-03	-3.71869e+01	1.55889e-02
176	4.83705e+03	8.35232e-01	1.43426e-02	3.53179e-03	-3.66028e+01	1.57370e-02
177	4.86004e+03	8.25009e-01	1.45050e-02	3.60061e-03	-3.59931e+01	1.58799e-02
178	4.88263e+03	8.14837e-01	1.46683e-02	3.67031e-03	-3.53577e+01	1.60175e-02
179	4.90481e+03	8.04736e-01	1.48324e-02	3.74089e-03	-3.46966e+01	1.61499e-02
180	4.92658e+03	7.94741e-01	1.49973e-02	3.81235e-03	-3.40100e+01	1.62767e-02
181	4.94793e+03	7.84878e-01	1.51631e-02	3.88469e-03	-3.32981e+01	1.63979e-02
182	4.96884e+03	7.75175e-01	1.53297e-02	3.95791e-03	-3.25608e+01	1.65135e-02
183	4.98933e+03	7.65652e-01	1.54971e-02	4.03200e-03	-3.17984e+01	1.66232e-02
184	5.00937e+03	7.56344e-01	1.56653e-02	4.10697e-03	-3.10109e+01	1.67270e-02
185	5.02896e+03	7.47284e-01	1.58343e-02	4.18281e-03	-3.01984e+01	1.68248e-02
186	5.04809e+03	7.38493e-01	1.60041e-02	4.25952e-03	-2.93612e+01	1.69164e-02
187	5.06676e+03	7.30000e-01	1.61747e-02	4.33710e-03	-2.84993e+01	1.70018e-02
188	5.08496e+03	7.21840e-01	1.63461e-02	4.41554e-03	-2.76130e+01	1.70809e-02
189	5.10268e+03	7.14043e-01	1.65181e-02	4.49484e-03	-2.67025e+01	1.71535e-02
190	5.11992e+03	7.06641e-01	1.66910e-02	4.57499e-03	-2.57680e+01	1.72197e-02
191	5.13667e+03	6.99663e-01	1.68645e-02	4.65599e-03	-2.48098e+01	1.72792e-02
192	5.15292e+03	6.93141e-01	1.70388e-02	4.73784e-03	-2.38280e+01	1.73320e-02
193	5.16866e+03	6.87107e-01	1.72138e-02	4.82053e-03	-2.28228e+01	1.73780e-02
194	5.18390e+03	6.81593e-01	1.73895e-02	4.90406e-03	-2.17948e+01	1.74172e-02
195	5.19862e+03	6.76632e-01	1.75658e-02	4.98841e-03	-2.07440e+01	1.74494e-02
196	5.21283e+03	6.72257e-01	1.77429e-02	5.07359e-03	-1.96709e+01	1.74746e-02
197	5.22652e+03	6.68504e-01	1.79205e-02	5.15958e-03	-1.85758e+01	1.74928e-02
198	5.23971e+03	6.65404e-01	1.80989e-02	5.24639e-03	-1.74591e+01	1.75037e-02
199	5.25235e+03	6.62991e-01	1.82778e-02	5.33399e-03	-1.63210e+01	1.75075e-02
200	5.26448e+03	6.61298e-01	1.84573e-02	5.42239e-03	-1.51620e+01	1.75040e-02
201	5.27607e+03	6.60361e-01	1.86375e-02	5.51158e-03	-1.39824e+01	1.74931e-02
202	5.28712e+03	6.60212e-01	1.88182e-02	5.60155e-03	-1.27827e+01	1.74749e-02
203	5.29760e+03	6.60886e-01	1.89995e-02	5.69228e-03	-1.15630e+01	1.74492e-02
204	5.30753e+03	6.62419e-01	1.91813e-02	5.78378e-03	-1.03239e+01	1.74160e-02
205	5.31687e+03	6.64844e-01	1.93637e-02	5.87603e-03	-9.06572e+00	1.73753e-02
206	5.32563e+03	6.68196e-01	1.95466e-02	5.96902e-03	-7.78884e+00	1.73270e-02
207	5.33380e+03	6.72509e-01	1.97300e-02	6.06275e-03	-6.49357e+00	1.72711e-02
208	5.34136e+03	6.77818e-01	1.99139e-02	6.15720e-03	-5.18048e+00	1.72076e-02
209	5.34835e+03	6.84157e-01	2.00982e-02	6.25236e-03	-3.85006e+00	1.71364e-02
210	5.35475e+03	6.91561e-01	2.02830e-02	6.34822e-03	-2.50282e+00	1.70575e-02
211	5.36057e+03	7.00065e-01	2.04683e-02	6.44478e-03	-1.13927e+00	1.69708e-02
212	5.36583e+03	7.09702e-01	2.06539e-02	6.54201e-03	2.40082e-01	1.68764e-02
213	5.37052e+03	7.20506e-01	2.08400e-02	6.63991e-03	1.63472e+00	1.67742e-02
214	5.37464e+03	7.32514e-01	2.10264e-02	6.73846e-03	3.04413e+00	1.66643e-02
215	5.37821e+03	7.45752e-01	2.12132e-02	6.83766e-03	4.46777e+00	1.65465e-02
216	5.38120e+03	7.60264e-01	2.14004e-02	6.93749e-03	5.90509e+00	1.64210e-02
217	5.38362e+03	7.76076e-01	2.15878e-02	7.03794e-03	7.35552e+00	1.62877e-02
218	5.38546e+03	7.93217e-01	2.17756e-02	7.13900e-03	8.81859e+00	1.61465e-02
219	5.38672e+03	8.11728e-01	2.19637e-02	7.24064e-03	1.02937e+01	1.59976e-02
220	5.38739e+03	8.31637e-01	2.21520e-02	7.34287e-03	1.17803e+01	1.58409e-02
221	5.38748e+03	8.52971e-01	2.23406e-02	7.44566e-03	1.32777e+01	1.56765e-02
222	5.38696e+03	8.75772e-01	2.25295e-02	7.54900e-03	1.47856e+01	1.55042e-02
223	5.38586e+03	9.00060e-01	2.27185e-02	7.65288e-03	1.63032e+01	1.53243e-02
224	5.38417e+03	9.25871e-01	2.29078e-02	7.75728e-03	1.78299e+01	1.51366e-02
225	5.38190e+03	9.53223e-01	2.30972e-02	7.86220e-03	1.93650e+01	1.49412e-02
226	5.37903e+03	9.82159e-01	2.32868e-02	7.96760e-03	2.09081e+01	1.47381e-02
227	5.37558e+03	1.01271e+00	2.34766e-02	8.07348e-03	2.24584e+01	1.45275e-02
228	5.37155e+03	1.04489e+00	2.36664e-02	8.17983e-03	2.40154e+01	1.43092e-02
229	5.36693e+03	1.07873e+00	2.38564e-02	8.28662e-03	2.55783e+01	1.40834e-02
230	5.36173e+03	1.11427e+00	2.40464e-02	8.39385e-03	2.71467e+01	1.38500e-02
231	5.35596e+03	1.15151e+00	2.42365e-02	8.50149e-03	2.87197e+01	1.36092e-02
232	5.34961e+03	1.19049e+00	2.44266e-02	8.60954e-03	3.02967e+01	1.33610e-02
233	5.34268e+03	1.23124e+00	2.46168e-02	8.71797e-03	3.18771e+01	1.31054e-02
234	5.33517e+03	1.27378e+00	2.48069e-02	8.82677e-03	3.34602e+01	1.28425e-02
235	5.32710e+03	1.31813e+00	2.49971e-02	8.93592e-03	3.50454e+01	1.25723e-02
236	5.31845e+03	1.36433e+00	2.51872e-02	9.04541e-03	3.66320e+01	1.22950e-02
237	5.30924e+03	1.41237e+00	2.53773e-02	9.15522e-03	3.82192e+01	1.20105e-02
238	5.29947e+03	1.46228e+00	2.55672e-02	9.26533e-03	3.98064e+01	1.17189e-02
239	5.28914e+03	1.51408e+00	2.57571e-02	9.37574e-03	4.13930e+01	1.14204e-02
240	5.27825e+03	1.56781e+00	2.59469e-02	9.48641e-03	4.29781e+01	1.11150e-02
241	5.26680e+03	1.62346e+00	2.61365e-02	9.59734e-03	4.45612e+01	1.08027e-02
242	5.25481e+03	1.68106e+00	2.63260e-02	9.70850e-03	4.61415e+01	1.04836e-02
243	5.24228e+03	1.74063e+00	2.65153e-02	9.81989e-03	4.77183e+01	1.01579e-02
244	5.22920e+03	1.80217e+00	2.67044e-02	9.93148e-03	4.92910e+01	9.82558e-03
245	5.21559e+03	1.86571e+00	2.68933e-02	1.00433e-02	5.08589e+01	9.48677e-03
246	5.20145e+03	1.93125e+00	2.70820e-02	1.01552e-02	5.24213e+01	9.14153e-03
247	5.18679e+03	1.99880e+00	2.72704e-02	1.02673e-02	5.39776e+01	8.78999e-03
248	5.17162e+03	2.06840e+00	2.74586e-02	1.03795e-02	5.55270e+01	8.43220e-03
249	5.15593e+03	2.14002e+00	2.76465e-02	1.04919e-02	5.70689e+01	8.06831e-03
